PolicyId,Year,Month,PrevMonth,MeanTimeBetween,TimingProb,TargetMean,Efm,EfmI,EfmD,EstimatedPayout,ActualPayout,PercentError
2747,2016,February,January,1.375,1.0483870967741935,183.59444444444443,-0.010389712739547896,0.0,0.0,194.48,0.0,100.0
2795,2016,February,September,0.0,0.0,44.41,0.0,0.0,0.0,0.0,0.0,0.0
2821,2016,February,April,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2849,2016,February,March,0.0,0.0,19.93,0.0,0.0,0.0,0.0,0.0,0.0
2893,2016,February,January,8.0,0.0,119.68,0.0,0.0,0.0,0.0,0.0,0.0
2937,2016,February,September,0.0,0.0,47.89,0.0,0.0,0.0,0.0,0.0,0.0
2988,2016,February,August,0.0,0.0,104.57,0.0,0.0,0.0,0.0,0.0,0.0
3005,2016,February,February,1.2222222222222223,1.392857142857143,68.81,-0.08142732158480188,0.0,0.0,103.65,53.21,94.79421161435822
3049,2016,February,February,1.2222222222222223,1.392857142857143,112.907,-0.05045149531936044,0.0,0.0,165.2,19.29,756.4022809745983
3084,2016,February,February,2.2,1.0859375,182.31500000000003,-0.1109939695525661,0.0,0.0,219.96,198.6,10.755287009063451
3087,2016,February,February,1.0,0.0,8.33,0.0,0.0,0.0,0.0,16.66,-100.0
3100,2016,February,January,1.8,1.0588235294117647,80.06333333333332,-0.05883163405896942,0.0,0.0,89.76,230.54999999999998,-61.06701366297982
3121,2016,February,January,5.0,0.0,184.705,0.0,0.0,0.0,0.0,0.0,0.0
3129,2016,February,January,1.2222222222222223,1.0714285714285714,93.863,-0.022331041189136626,0.0,0.0,102.81,0.0,100.0
3183,2016,February,January,2.25,1.131578947368421,463.686,-0.036556043183806765,0.0,0.0,543.88,0.0,100.0
3207,2016,February,December,0.0,0.0,86.61,0.0,0.0,0.0,0.0,0.0,0.0
3227,2016,February,January,3.0,1.0714285714285714,366.905,-0.14763691990252406,0.0,0.0,451.15,0.0,100.0
3235,2016,February,January,1.8,1.0588235294117647,115.18833333333333,0.0,0.0,0.0,121.96,0.0,100.0
3290,2016,February,November,0.0,0.0,2032.0,0.0,0.0,0.0,0.0,0.0,0.0
3296,2016,February,January,5.0,0.0,65.86,-0.05592377796188897,0.0,0.0,0.0,0.0,0.0
3315,2016,February,January,3.0,0.0,124.75,0.0,0.0,0.0,0.0,0.0,0.0
3318,2016,February,January,7.0,0.0,186.255,-0.20757512441591003,0.0,0.0,0.0,0.0,0.0
3353,2016,February,January,2.3333333333333335,1.25,224.335,-0.024121078354091125,0.0,0.0,287.18,0.0,100.0
3358,2016,February,January,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3366,2016,February,January,4.0,0.0,55.36,0.0,0.0,0.0,0.0,110.72,-100.0
3367,2016,February,January,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3372,2016,February,January,3.0,0.0,83.455,-1.2889603429796357,0.0,0.0,0.0,0.0,0.0
3409,2016,February,January,3.3333333333333335,1.0357142857142858,197.785,-0.04532798031470569,0.0,0.0,214.13,0.0,100.0
3439,2016,February,February,1.3333333333333333,2.0,86.85249999999999,-0.08639078498293516,0.0,0.0,188.71,12.15,1453.1687242798353
3466,2016,February,April,0.0,0.0,59.16,0.0,0.0,0.0,0.0,0.0,0.0
3515,2016,February,January,0.0,0.0,96.9,0.0,0.0,0.0,0.0,0.0,0.0
3531,2016,February,February,1.375,1.3666666666666667,589.161111111111,-0.01565988940518492,0.0,0.0,817.8,211.29,287.0509725969047
3576,2016,February,January,1.0,0.0,471.42499999999995,-0.05761024182076814,0.0,0.0,0.0,0.0,0.0
3578,2016,February,January,2.0,1.0416666666666667,119.30499999999999,-0.029810008027829814,0.0,0.0,127.98,43.9,191.52619589977223
3612,2016,February,January,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3619,2016,February,July,0.0,0.0,72.13,0.0,0.0,0.0,0.0,0.0,0.0
3625,2016,February,January,2.6666666666666665,1.1785714285714286,132.20000000000002,-0.19312475859405176,0.0,0.0,185.9,157.48,18.046736093472198
3649,2016,February,August,0.0,0.0,158.29,0.0,0.0,0.0,0.0,0.0,0.0
3655,2016,February,August,0.0,0.0,175.45,0.0,0.0,0.0,0.0,0.0,0.0
3664,2016,February,August,0.0,0.0,38.34,0.0,0.0,0.0,0.0,0.0,0.0
3692,2016,February,January,4.5,1.0714285714285714,0.7866666666666666,0.0,0.0,0.0,0.84,0.0,100.0
3711,2016,February,March,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3738,2016,February,January,1.5714285714285714,1.0769230769230769,50.33125000000001,0.0,0.0,0.0,54.2,0.0,100.0
3759,2016,February,February,1.375,1.0873015873015872,40.46555555555556,0.0,0.0,0.0,44.0,37.89,16.12562681446292
3791,2016,February,December,0.0,0.0,339.43,0.0,0.0,0.0,0.0,0.0,0.0
3800,2016,February,January,4.0,1.0833333333333335,35.97666666666667,-0.34513274336283184,0.0,0.0,52.43,0.0,100.0
3832,2016,February,July,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
3858,2016,February,January,4.0,1.7499999999999998,197.28666666666663,-0.17683129548225038,0.0,0.0,406.3,0.0,100.0
3875,2016,February,January,9.0,0.0,178.36,-0.1581549815498155,0.0,0.0,0.0,0.0,0.0
3889,2016,February,January,3.5,1.1,33.086666666666666,0.0,0.0,0.0,36.4,0.0,100.0
3968,2016,February,January,1.0,0.0,188.47000000000003,-20.965831435079725,0.0,0.0,0.0,0.0,0.0
3977,2016,February,January,1.75,1.1363636363636362,122.78400000000002,-0.0715425239300253,0.0,0.0,149.51,0.0,100.0
4028,2016,February,February,1.0,0.0,12.425,0.0,0.0,0.0,0.0,0.0,0.0
4043,2016,February,January,2.5,1.15,61.342,-0.06004002668445631,0.0,0.0,74.78,238.35,-68.6259702118733
4094,2016,February,January,1.0,0.0,38.275,-0.75615359369872,0.0,0.0,0.0,0.0,0.0
4160,2016,February,January,3.0,0.0,48.065,0.0,0.0,0.0,0.0,0.0,0.0
4161,2016,February,January,1.6666666666666667,1.5000000000000002,51.962500000000006,0.0,0.0,0.0,77.94,0.0,100.0
4187,2016,February,January,5.0,0.0,201.01,-0.3812362998684787,0.0,0.0,0.0,0.0,0.0
4206,2016,February,January,8.0,0.0,63.01,-0.41451378809869377,0.0,0.0,0.0,0.0,0.0
4209,2016,February,January,1.4285714285714286,1.0576923076923077,128.8075,-0.022770310840145948,0.0,0.0,139.34,0.0,100.0
4240,2016,February,January,1.1428571428571428,1.0833333333333333,327.65624999999994,-0.0060880927132252695,0.0,0.0,357.12,0.0,100.0
4303,2016,February,January,2.0,0.0,18.529999999999998,0.0,0.0,0.0,0.0,0.0,0.0
4329,2016,February,December,0.0,0.0,106.41,0.0,0.0,0.0,0.0,0.0,0.0
4368,2016,February,January,2.0,0.0,251.82,-0.031265822784810125,0.0,0.0,0.0,0.0,0.0
4370,2016,February,February,1.0,0.0,518.0554545454544,-0.03989867418973716,0.0,0.0,0.0,255.49,-100.0
4403,2016,February,January,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4411,2016,February,January,1.0,0.0,334.07666666666665,0.0,0.0,0.0,0.0,0.0,0.0
4428,2016,February,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505,2016,February,January,4.5,1.388888888888889,136.53333333333333,0.0,0.0,0.0,189.63,0.0,100.0
4511,2016,February,July,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4513,2016,February,January,2.5,1.0833333333333333,313.438,-0.005452562704471101,0.0,0.0,341.41,0.0,100.0
4515,2016,February,January,2.3333333333333335,1.1428571428571428,41.475,0.0,0.0,0.0,47.4,0.0,100.0
4517,2016,February,January,1.2857142857142858,1.0999999999999999,33.027499999999996,-0.044376161211947984,0.0,0.0,37.94,9.43,302.33297985153763
4557,2016,February,January,3.0,0.0,146.6,-1.560146149522203,0.0,0.0,0.0,0.0,0.0
4574,2016,February,January,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4589,2016,February,December,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0
4608,2016,February,January,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,2016,February,January,1.4,1.1666666666666667,38.425000000000004,-0.17298211015636006,0.0,0.0,52.58,0.0,100.0
4632,2016,February,October,0.0,0.0,120.39,0.0,0.0,0.0,0.0,0.0,0.0
4673,2016,February,June,0.0,0.0,255.43,0.0,0.0,0.0,0.0,0.0,0.0
4689,2016,February,January,4.0,1.0833333333333335,14.143333333333333,0.0,0.0,0.0,15.32,0.0,100.0
4695,2016,February,November,0.0,0.0,107.3,0.0,0.0,0.0,0.0,0.0,0.0
4705,2016,February,January,4.5,0.0,81.55666666666667,0.0,0.0,0.0,0.0,0.0,0.0
4734,2016,February,January,1.0,0.0,122.72999999999999,-1.133785942492013,0.0,0.0,0.0,0.0,0.0
4813,2016,February,January,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4825,2016,February,August,0.0,0.0,57.34,0.0,0.0,0.0,0.0,0.0,0.0
5089,2016,February,January,1.5,1.5,5.913333333333333,0.0,0.0,0.0,8.87,0.0,100.0
5092,2016,February,January,8.0,0.0,500.3,-0.17324254494563462,0.0,0.0,0.0,0.0,0.0
5095,2016,February,December,0.0,0.0,141.93,0.0,0.0,0.0,0.0,0.0,0.0
5178,2016,February,February,1.0,0.0,118.30416666666667,-0.14079919408999328,0.0,0.0,0.0,50.02,-100.0
5200,2016,February,January,3.0,0.0,365.58500000000004,-2.044970414201183,0.0,0.0,0.0,0.0,0.0
5238,2016,February,February,1.0,0.0,59.2,-6.077777777777778,0.0,0.0,0.0,54.7,-100.0
5242,2016,February,February,1.0,0.0,70.635,0.0,0.0,0.0,0.0,0.0,0.0
5285,2016,February,January,2.0,0.0,55.93,-0.197903668579985,0.0,0.0,0.0,15.86,-100.0
5324,2016,February,January,9.0,0.0,183.05,0.0,0.0,0.0,0.0,0.0,0.0
5326,2016,February,October,0.0,0.0,667.68,0.0,0.0,0.0,0.0,0.0,0.0
5353,2016,February,January,1.3333333333333333,1.2499999999999998,80.78999999999999,-0.3118194416947139,0.0,0.0,132.48,0.0,100.0
5400,2016,February,January,1.5,1.5,244.64666666666668,-0.23386578044596915,0.0,0.0,452.79,87.26,418.897547559019
5433,2016,February,January,2.6666666666666665,1.1785714285714284,61.39750000000001,-0.16866769945778468,0.0,0.0,84.57,25.07,237.33546071001194
5500,2016,February,February,1.6,1.6666666666666667,323.91833333333335,-0.016859568617979825,0.0,0.0,548.97,1094.69,-49.851556148315964
5513,2016,February,February,1.1,1.6111111111111114,511.27272727272725,-0.02356496783626792,0.0,0.0,843.13,212.53,296.71105255728605
5529,2016,February,January,1.0,0.0,84.355,-0.9372976657011415,0.0,0.0,0.0,0.0,0.0
5560,2016,February,February,1.0,0.0,234.08249999999998,-0.17354261165910673,0.0,0.0,0.0,184.27,-100.0
5563,2016,February,January,1.2857142857142858,1.0999999999999999,90.83749999999999,0.0,0.0,0.0,99.92,0.0,100.0
5574,2016,February,January,2.6666666666666665,1.1785714285714286,158.1725,-0.09071877180739707,0.0,0.0,203.33,0.0,100.0
5608,2016,February,April,0.0,0.0,84.88,0.0,0.0,0.0,0.0,0.0,0.0
5614,2016,February,January,1.4285714285714286,1.0576923076923077,143.2525,-0.13309134906231096,0.0,0.0,171.68,33.0,420.2424242424243
5615,2016,February,January,2.0,0.0,19.715,0.0,0.0,0.0,0.0,39.43,-100.0
5649,2016,February,January,2.6666666666666665,1.1785714285714284,458.04499999999996,-0.00880465602148933,0.0,0.0,544.59,0.0,100.0
5753,2016,February,January,1.0,0.0,154.785,0.0,0.0,0.0,0.0,0.0,0.0
5755,2016,February,January,5.0,0.0,73.43,0.0,0.0,0.0,0.0,0.0,0.0
5764,2016,February,October,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5771,2016,February,February,1.375,1.1774193548387095,54.36333333333332,-0.790052053209948,0.0,0.0,114.58,61.19,87.2528190880863
5772,2016,February,January,1.0,0.0,927.3050000000001,-0.01036352128567104,0.0,0.0,0.0,18.83,-100.0
5818,2016,February,February,1.1,1.6111111111111114,40.620909090909095,0.0,0.0,0.0,65.44,0.0,100.0
5820,2016,February,January,1.375,1.0238095238095237,43.75222222222221,-0.10292838503914177,0.0,0.0,49.4,0.0,100.0
5821,2016,February,August,0.0,0.0,141.86,0.0,0.0,0.0,0.0,0.0,0.0
5826,2016,February,January,1.6,1.25,152.23499999999999,-0.2103571428571428,0.0,0.0,230.32,0.0,100.0
5877,2016,February,January,1.5,1.5,30.30333333333333,0.0,0.0,0.0,45.45,0.0,100.0
5916,2016,February,January,1.2857142857142858,1.0999999999999999,96.07750000000001,-0.02486284289276808,0.0,0.0,108.31,0.0,100.0
5959,2016,February,January,1.0,0.0,9.795,0.0,0.0,0.0,0.0,0.0,0.0
5962,2016,February,January,1.5,1.0833333333333335,136.606,-0.15676600223669496,0.0,0.0,171.19,0.0,100.0
5971,2016,February,May,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5976,2016,February,February,2.5,1.0735294117647058,71.762,0.0,0.0,0.0,77.04,171.35,-55.03939305515028
5984,2016,February,November,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5995,2016,February,April,0.0,0.0,534.97,0.0,0.0,0.0,0.0,0.0,0.0
5996,2016,February,January,10.0,0.0,103.37,0.0,0.0,0.0,0.0,0.0,0.0
5998,2016,February,November,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6022,2016,February,January,1.0,0.0,293.545,-0.05062745024479,0.0,0.0,0.0,0.0,0.0
6056,2016,February,January,3.5,1.277777777777778,193.65666666666667,-0.43548322922054666,0.0,0.0,355.21,360.78,-1.543877155052939
6089,2016,February,January,5.0,0.0,165.59500000000003,-0.14186596379704638,0.0,0.0,0.0,0.0,0.0
6128,2016,February,January,6.0,0.0,131.71,0.0,0.0,0.0,0.0,0.0,0.0
6135,2016,February,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6139,2016,February,January,1.3333333333333333,1.2499999999999998,116.035,-0.24140379348818342,0.0,0.0,180.06,0.0,100.0
6141,2016,February,January,6.0,0.0,21.02,0.0,0.0,0.0,0.0,0.0,0.0
6154,2016,February,December,0.0,0.0,93.84,0.0,0.0,0.0,0.0,0.0,0.0
6172,2016,February,December,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6197,2016,February,February,1.6,1.25,42.59166666666667,0.0,0.0,0.0,53.24,0.0,100.0
6231,2016,February,March,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6254,2016,February,February,1.0,0.0,136.696,-0.2706575192763038,0.0,0.0,0.0,72.64,-100.0
6283,2016,February,January,3.0,1.1666666666666667,311.9625,0.0,0.0,0.0,363.96,0.0,100.0
6291,2016,February,January,4.0,0.0,182.385,0.0,0.0,0.0,0.0,0.0,0.0
6314,2016,February,January,1.1666666666666667,1.1,285.2357142857143,-0.039913483263514224,0.0,0.0,326.28,0.0,100.0
6322,2016,February,December,0.0,0.0,477.19,0.0,0.0,0.0,0.0,0.0,0.0
6324,2016,February,January,3.0,1.0714285714285714,152.525,0.0,0.0,0.0,163.42,0.0,100.0
6332,2016,February,January,2.75,1.0686274509803921,126.31599999999999,0.0,0.0,0.0,134.98,0.0,100.0
6339,2016,February,December,0.0,0.0,470.81,0.0,0.0,0.0,0.0,0.0,0.0
6350,2016,February,February,1.0,0.0,280.185,-0.13329962621210206,0.0,0.0,0.0,113.48,-100.0
6357,2016,February,January,1.0,0.0,151.17999999999998,-0.616815187911662,0.0,0.0,0.0,0.0,0.0
6371,2016,February,February,1.0,0.0,123.01083333333334,0.0,0.0,0.0,0.0,407.21,-100.0
6425,2016,February,January,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6429,2016,February,January,2.0,1.25,127.465,-0.14388922335942203,0.0,0.0,182.26,0.0,100.0
6435,2016,February,February,3.6666666666666665,1.171875,462.7575,-0.08937560354215035,0.0,0.0,590.76,1060.42,-44.28999830255937
6446,2016,February,January,5.5,1.0918367346938775,22.036666666666665,-0.8086785009861933,0.0,0.0,43.52,0.0,100.0
6447,2016,February,December,0.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0
6494,2016,February,January,1.0,0.0,39.81,-28.347826086956466,0.0,0.0,0.0,0.0,0.0
6499,2016,February,January,3.0,0.0,415.0233333333333,-0.14718710899587217,0.0,0.0,0.0,0.0,0.0
6503,2016,February,May,0.0,0.0,14.97,0.0,0.0,0.0,0.0,0.0,0.0
6527,2016,February,January,3.0,1.1666666666666667,58.99,0.0,0.0,0.0,68.82,0.0,100.0
6560,2016,February,January,4.5,1.0714285714285714,90.63666666666667,0.0,0.0,0.0,97.11,0.0,100.0
6608,2016,February,January,1.5,1.0714285714285714,434.09000000000003,-0.006264502298292346,0.0,0.0,468.01,0.0,100.0
6639,2016,February,February,1.2222222222222223,1.392857142857143,241.365,-0.249923232819505,0.0,0.0,420.21,93.39,349.9518149694828
6645,2016,February,January,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6659,2016,February,January,1.75,1.1363636363636362,337.922,-0.9505236161572986,0.0,0.0,749.01,0.0,100.0
6672,2016,February,January,1.0,0.0,668.9816666666667,-0.051492213742053095,0.0,0.0,0.0,488.49,-100.0
6673,2016,February,January,1.375,1.0999999999999999,129.81333333333333,-0.04626371351687021,0.0,0.0,149.4,0.0,100.0
6677,2016,February,January,2.5,1.15,138.706,-0.21346251912289652,0.0,0.0,193.56,41.86,362.39847109412324
